1st_year_revenue,title,year,released,runtime,top_10_dir,top_50_dir,top_100_dir,top_10_actors,top_50_actors,top_100_actors,language,country,rating,Action,Adventure,Fantasy/Sci-Fi,Crime,Thriller/Mystery,Drama,Horror,Comedy,Documentary,Family/Animated,Biography/History,Romance,Music/Musical,Likely TV
65388,Redacted,2007,2007-11-16,90.0,0.0,0.0,1.0,0.0,0.0,0.0,English and others,US and others,R,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72210,Eye of the Dolphin,2006,2007-08-24,102.0,0.0,0.0,0.0,0.0,0.0,0.0,English only,US only,PG-13,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
73819,Nishabd,2007,2007-03-02,110.0,0.0,0.0,0.0,0.0,1.0,1.0,Foreign lang,Foreign country,Unrated,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103590,Mr. Untouchable,2007,2007-10-26,92.0,0.0,0.0,0.0,0.0,0.0,0.0,English only,US only,R,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
161590,Vanaja,2006,2007-08-31,111.0,0.0,0.0,0.0,0.0,0.0,0.0,Foreign lang,Foreign country,Unrated,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166339,Dhamaal,2007,2007-09-07,136.0,0.0,0.0,0.0,0.0,0.0,0.0,Foreign lang,Foreign country,Unrated,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
200010,What Would Jesus Buy?,2007,2007-11-16,91.0,0.0,0.0,0.0,0.0,0.0,0.0,English only,US only,PG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
109107,Darfur Now,2007,2007-11-02,98.0,0.0,0.0,0.0,0.0,0.0,0.0,Foreign lang,US only,PG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
149327,Becket,1964,1964-03-11,148.0,0.0,0.0,0.0,0.0,0.0,0.0,English and others,Foreign country,PG-13,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
64065,Lagerfeld Confidential,2007,2007-10-24,89.0,0.0,0.0,0.0,1.0,1.0,1.0,English and others,Foreign country,Unrated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
35000,Black Friday,2004,2007-02-09,143.0,0.0,0.0,0.0,0.0,0.0,0.0,Foreign lang,Foreign country,Unrated,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23465,In Between Days,2006,2007-06-27,83.0,0.0,0.0,0.0,0.0,0.0,0.0,Foreign lang,Foreign country,Unrated,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25317,Lake of Fire,2006,2007-10-03,152.0,0.0,0.0,0.0,0.0,0.0,0.0,English only,US only,Unrated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
22509,Hannah Takes the Stairs,2007,2007-08-22,83.0,0.0,0.0,0.0,0.0,0.0,0.0,English only,US only,Unrated,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
37895,Moondance Alexander,2007,2007-10-19,94.0,0.0,0.0,0.0,0.0,0.0,0.0,English only,US only,G,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
42538,Moving McAllister,2007,2007-09-14,89.0,0.0,0.0,0.0,0.0,0.0,0.0,English only,US only,PG-13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1056082,Babine,2008,2008-11-28,112.0,0.0,0.0,0.0,0.0,0.0,0.0,Foreign lang,Foreign country,PG,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90767,Flawless,2007,2008-03-28,108.0,0.0,0.0,0.0,0.0,0.0,0.0,English only,Foreign country,PG-13,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1235028,Dostana,2008,2008-11-14,145.0,0.0,0.0,0.0,0.0,0.0,1.0,Foreign lang,Foreign country,Unrated,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
719556,Forever Strong,2008,2008-09-26,112.0,0.0,0.0,0.0,0.0,0.0,0.0,English only,US only,PG-13,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
872427,Emma Smith: My Story,2008,2008-04-11,98.0,0.0,0.0,0.0,0.0,0.0,0.0,English only,US only,PG,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
915840,Delgo,2008,2008-12-12,94.0,0.0,0.0,0.0,0.0,0.0,0.0,English only,US only,PG,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
973018,Cassandra's Dream,2007,2008-01-18,108.0,1.0,1.0,1.0,1.0,1.0,1.0,English only,US and others,PG-13,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1009065,Sarkar Raj,2008,2008-06-06,125.0,0.0,0.0,0.0,0.0,1.0,1.0,Foreign lang,Foreign country,Unrated,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2775593,How to Lose Friends & Alienate People,2008,2008-10-03,110.0,0.0,0.0,0.0,0.0,0.0,1.0,English only,Foreign country,R,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3579013,Cruising Bar 2,2008,2008-06-27,100.0,0.0,0.0,0.0,0.0,0.0,0.0,Foreign lang,Foreign country,Unrated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3950294,Charlie Bartlett,2007,2008-02-22,97.0,0.0,0.0,0.0,0.0,1.0,1.0,English only,US and others,R,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
4442377,Flash of Genius,2008,2008-10-03,119.0,0.0,0.0,0.0,0.0,0.0,0.0,English and others,Foreign country,PG-13,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4598506,Deception,2008,2008-04-25,107.0,0.0,0.0,0.0,1.0,1.0,1.0,English and others,US only,R,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
702166,Bachna Ae Haseeno,2008,2008-08-15,152.0,0.0,0.0,0.0,0.0,0.0,0.0,Foreign lang,Foreign country,Unrated,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
4775656,In the Name of the King: A Dungeon Siege Tale,2007,2008-01-11,127.0,0.0,0.0,0.0,0.0,1.0,1.0,English only,Foreign country,PG-13,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1432,Blindness,2008,2008-10-03,121.0,0.0,0.0,0.0,1.0,1.0,1.0,English and others,Foreign country,R,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1835293,Henry Poole Is Here,2008,2008-08-15,99.0,0.0,0.0,0.0,0.0,0.0,0.0,English and others,US only,PG,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2074346,Rab Ne Bana Di Jodi,2008,2008-12-12,167.0,0.0,0.0,0.0,0.0,0.0,1.0,Foreign lang,Foreign country,Unrated,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
4694491,College,2008,2008-08-29,94.0,0.0,0.0,0.0,0.0,0.0,0.0,English only,US only,R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
266967,The Lucky Ones,2007,2008-09-26,115.0,0.0,0.0,1.0,0.0,0.0,1.0,English only,US only,R,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
269994,Surfwise,2007,2008-05-09,93.0,0.0,0.0,0.0,0.0,0.0,0.0,English only,US only,R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
272791,Planet B-Boy,2007,2008-03-21,95.0,0.0,0.0,0.0,0.0,0.0,0.0,English only,US only,Unrated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
276454,The Grocer's Son,2007,2008-06-06,96.0,0.0,0.0,0.0,0.0,0.0,0.0,Foreign lang,Foreign country,Unrated,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
487215,Krazzy 4,2008,2008-04-11,110.0,0.0,0.0,0.0,0.0,0.0,0.0,Foreign lang,Foreign country,Unrated,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
488393,Bonneville,2006,2008-02-29,93.0,0.0,0.0,0.0,0.0,0.0,0.0,English only,US only,PG,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
532878,Noah's Arc: Jumping the Broom,2008,2008-10-24,101.0,0.0,0.0,0.0,0.0,0.0,0.0,English only,US and others,R,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
539572,Nobel Son,2007,2008-12-05,110.0,0.0,0.0,0.0,0.0,0.0,0.0,English only,US only,R,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
552984,Maman est chez le coiffeur,2008,2008-05-02,97.0,0.0,0.0,0.0,0.0,0.0,0.0,Foreign lang,Foreign country,Unrated,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
565440,Yuvvraaj,2008,2008-11-21,151.0,0.0,0.0,0.0,0.0,1.0,1.0,Foreign lang,Foreign country,Unrated,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
479759,Kismat Konnection,2008,2008-07-18,153.0,0.0,0.0,0.0,0.0,0.0,0.0,Foreign lang,Foreign country,Unrated,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
666045,Beer for My Horses,2008,2008-08-08,86.0,0.0,0.0,0.0,0.0,0.0,0.0,English only,US only,PG-13,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
449776,Bhoothnath,2008,2008-05-09,150.0,0.0,0.0,0.0,0.0,1.0,1.0,Foreign lang,Foreign country,Unrated,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
457380,Tashan,2008,2008-04-25,120.0,0.0,0.0,0.0,0.0,1.0,1.0,Foreign lang,Foreign country,Unrated,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
45610425,College Road Trip,2008,2008-03-07,83.0,0.0,0.0,0.0,0.0,0.0,0.0,English only,US only,G,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
46012734,Made of Honor,2008,2008-05-02,101.0,0.0,0.0,0.0,0.0,0.0,0.0,English and others,US and others,PG-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
46686713,Australia,2008,2008-11-26,165.0,0.0,0.0,0.0,1.0,1.0,1.0,English and others,Foreign country,PG-13,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
48006762,Nim's Island,2008,2008-04-04,96.0,0.0,0.0,0.0,0.0,1.0,1.0,English only,US only,PG,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
48237389,The House Bunny,2008,2008-08-22,97.0,0.0,0.0,0.0,0.0,0.0,0.0,English only,US only,PG-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
52075270,The Forbidden Kingdom,2008,2008-04-18,104.0,0.0,0.0,0.0,0.0,0.0,1.0,English and others,US and others,PG-13,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52597610,The Strangers,2008,2008-05-30,86.0,0.0,0.0,0.0,0.0,0.0,0.0,English only,US only,R,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56746769,Saw V,2008,2008-10-24,92.0,0.0,0.0,0.0,0.0,0.0,0.0,English only,US and others,R,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69951824,Seven Pounds,2008,2008-12-19,123.0,0.0,0.0,0.0,0.0,1.0,1.0,English and others,US only,PG-13,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60355347,Burn After Reading,2008,2008-09-12,96.0,0.0,0.0,1.0,0.0,1.0,1.0,English only,US and others,R,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
60494212,Baby Mama,2008,2008-04-25,99.0,0.0,0.0,0.0,0.0,0.0,1.0,English only,US only,PG-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
83107829,Valkyrie,2008,2008-12-25,121.0,0.0,1.0,1.0,0.0,0.0,0.0,English and others,US and others,PG-13,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
63172463,Forgetting Sarah Marshall,2008,2008-04-18,111.0,0.0,0.0,0.0,0.0,0.0,1.0,English and others,US only,R,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
64506874,The Happening,2008,2008-06-13,91.0,1.0,1.0,1.0,1.0,1.0,1.0,English and others,Foreign country,R,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43945766,Speed Racer,2008,2008-05-09,135.0,0.0,0.0,0.0,0.0,0.0,0.0,English only,US and others,PG,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
43869350,Prom Night,2008,2008-04-11,88.0,0.0,0.0,0.0,0.0,0.0,0.0,English and others,US and others,PG-13,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42754105,Rambo,2008,2008-01-25,92.0,0.0,0.0,0.0,0.0,0.0,0.0,English and others,Foreign country,R,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32862104,Drillbit Taylor,2008,2008-03-21,110.0,0.0,0.0,0.0,0.0,1.0,1.0,English only,US only,PG-13,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
33256544,Fireproof,2008,2008-09-26,122.0,0.0,0.0,0.0,0.0,0.0,0.0,English only,US only,PG,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
33479698,Semi-Pro,2008,2008-02-29,91.0,0.0,0.0,0.0,0.0,1.0,1.0,English only,US only,R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
36316032,Death Race,2008,2008-08-22,105.0,0.0,0.0,1.0,0.0,1.0,1.0,English only,US and others,R,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37105289,The Family That Preys,2008,2008-09-12,111.0,0.0,1.0,1.0,0.0,0.0,0.0,English only,US only,PG-13,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37525311,The Secret Life of Bees,2008,2008-10-17,114.0,0.0,0.0,0.0,0.0,0.0,0.0,English only,US only,PG-13,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37931869,First Sunday,2008,2008-01-11,96.0,0.0,0.0,0.0,0.0,0.0,0.0,English only,US only,PG-13,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
38233676,Meet the Spartans,2008,2008-01-25,87.0,0.0,0.0,0.0,0.0,0.0,0.0,English only,US only,PG-13,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
39263506,Lakeview Terrace,2008,2008-09-19,110.0,0.0,0.0,0.0,1.0,1.0,1.0,English only,US only,PG-13,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39315385,Body of Lies,2008,2008-10-10,128.0,1.0,1.0,1.0,0.0,0.0,1.0,English and others,US and others,R,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40081410,Righteous Kill,2008,2008-09-12,101.0,0.0,0.0,0.0,1.0,1.0,1.0,English and others,US only,R,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40677229,Max Payne,2008,2008-10-17,100.0,0.0,0.0,0.0,1.0,1.0,1.0,English and others,US and others,PG-13,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41802381,Nights in Rodanthe,2008,2008-09-26,97.0,0.0,0.0,0.0,0.0,0.0,0.0,English and others,US and others,PG-13,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
41975388,Meet the Browns,2008,2008-03-21,100.0,0.0,1.0,1.0,0.0,0.0,0.0,English only,US only,PG-13,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
50877145,The Tale of Despereaux,2008,2008-12-19,93.0,0.0,0.0,0.0,0.0,0.0,0.0,English only,Foreign country,G,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
66703740,Role Models,2008,2008-11-07,99.0,0.0,0.0,0.0,0.0,0.0,1.0,English only,Foreign country,R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
70231041,Fool's Gold,2008,2008-02-08,112.0,0.0,0.0,0.0,0.0,1.0,1.0,English only,US only,PG-13,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
71195053,The Spiderwick Chronicles,2008,2008-02-14,96.0,0.0,1.0,1.0,0.0,0.0,0.0,English only,US only,PG,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118189834,Four Christmases,2008,2008-11-26,88.0,0.0,0.0,0.0,0.0,0.0,1.0,English only,Foreign country,PG-13,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
130319208,Get Smart,2008,2008-06-20,110.0,0.0,0.0,1.0,0.0,1.0,1.0,English and others,US only,PG-13,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
134508551,Wanted,2008,2008-06-27,110.0,0.0,0.0,0.0,1.0,1.0,1.0,English only,US and others,R,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134806913,The Incredible Hulk,2008,2008-06-13,112.0,0.0,0.0,0.0,0.0,0.0,0.0,English and others,US only,PG-13,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144130063,Mamma Mia!,2008,2008-07-18,108.0,0.0,0.0,0.0,0.0,1.0,1.0,English and others,US and others,PG-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
166820413,Quantum of Solace,2008,2008-11-14,106.0,0.0,1.0,1.0,0.0,0.0,0.0,English and others,Foreign country,PG-13,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176922850,Twilight,2008,2008-11-21,122.0,0.0,0.0,1.0,0.0,1.0,1.0,English only,US only,PG-13,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
177016810,Madagascar: Escape 2 Africa,2008,2008-11-07,89.0,0.0,0.0,0.0,0.0,1.0,1.0,English and others,US only,PG,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
215434591,Kung Fu Panda,2008,2008-06-06,92.0,0.0,0.0,0.0,0.0,0.0,1.0,English only,US only,PG,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
318412101,Iron Man,2008,2008-05-02,126.0,0.0,0.0,1.0,0.0,1.0,1.0,English and others,US and others,PG-13,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
531001578,The Dark Knight,2008,2008-07-18,152.0,0.0,1.0,1.0,0.0,1.0,1.0,English and others,US and others,PG-13,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110515313,Tropic Thunder,2008,2008-08-13,107.0,0.0,0.0,0.0,0.0,1.0,1.0,English and others,US and others,R,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
109917145,Bolt,2008,2008-11-21,96.0,0.0,0.0,0.0,0.0,0.0,0.0,English only,US only,PG,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
72266306,Vantage Point,2008,2008-02-22,90.0,0.0,0.0,0.0,0.0,1.0,1.0,English and others,US and others,PG-13,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79366978,The Day the Earth Stood Still,2008,2008-12-12,104.0,0.0,0.0,0.0,0.0,0.0,1.0,English and others,US and others,PG-13,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76808654,27 Dresses,2008,2008-01-18,111.0,0.0,0.0,0.0,0.0,0.0,0.0,English only,US only,PG-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
97690976,Yes Man,2008,2008-12-19,104.0,0.0,0.0,0.0,0.0,0.0,0.0,English and others,US and others,PG-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
80048433,Cloverfield,2008,2008-01-18,85.0,0.0,0.0,0.0,0.0,0.0,0.0,English and others,US only,PG-13,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80172128,Jumper,2008,2008-02-14,88.0,0.0,1.0,1.0,1.0,1.0,1.0,English and others,US and others,PG-13,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32241649,"Definitely, Maybe",2008,2008-02-14,112.0,0.0,0.0,0.0,1.0,1.0,1.0,English only,Foreign country,PG-13,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
81159365,21,2008,2008-03-28,123.0,0.0,0.0,1.0,0.0,0.0,0.0,English only,US only,PG-13,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
93466502,The Bucket List,2007,2008-01-11,97.0,0.0,0.0,0.0,1.0,1.0,1.0,English only,US only,PG-13,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
93778953,Beverly Hills Chihuahua,2008,2008-10-03,91.0,0.0,0.0,0.0,0.0,0.0,0.0,English only,US and others,PG,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
100018837,You Don't Mess with the Zohan,2008,2008-06-06,113.0,0.0,1.0,1.0,0.0,0.0,1.0,English and others,US only,PG-13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
100468793,Step Brothers,2008,2008-07-25,98.0,0.0,0.0,0.0,0.0,0.0,1.0,English and others,US only,R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
101401695,Eagle Eye,2008,2008-09-26,118.0,0.0,0.0,1.0,0.0,0.0,1.0,English only,Foreign country,PG-13,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110101975,Bedtime Stories,2008,2008-12-25,99.0,0.0,1.0,1.0,0.0,0.0,1.0,English only,US only,PG,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
32235793,The Love Guru,2008,2008-06-20,87.0,0.0,0.0,0.0,0.0,0.0,0.0,English only,Foreign country,PG-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
31715062,Transporter 3,2008,2008-11-26,104.0,0.0,0.0,0.0,0.0,1.0,1.0,English and others,Foreign country,PG-13,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31691811,Quarantine,2008,2008-10-10,89.0,0.0,0.0,0.0,0.0,0.0,0.0,English only,US and others,R,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9511289,Smart People,2008,2008-04-11,95.0,0.0,0.0,0.0,0.0,1.0,1.0,English and others,US only,R,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
9793406,The Express,2008,2008-10-10,130.0,0.0,0.0,0.0,0.0,1.0,1.0,English only,US and others,PG,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10011996,Penelope,2006,2008-02-29,104.0,0.0,0.0,0.0,0.0,0.0,1.0,English only,Foreign country,PG,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
